timestamp,session_id,condition,event,data
2026-04-14T18:45:28.983757,bba50753,D,explanation_viewed,"{""article_id"": ""N9521""}"
2026-04-14T18:45:30.466362,bba50753,D,explanation_viewed,"{""article_id"": ""N36556""}"
2026-04-14T18:45:31.905898,bba50753,D,explanation_viewed,"{""article_id"": ""N31900""}"
2026-04-14T18:45:34.482839,bba50753,D,explanation_viewed,"{""article_id"": ""N62879""}"
2026-04-14T18:45:35.603780,bba50753,D,explanation_viewed,"{""article_id"": ""N39060""}"
2026-04-14T18:45:37.039304,bba50753,D,explanation_viewed,"{""article_id"": ""N9641""}"
2026-04-14T18:45:37.824737,bba50753,D,explanation_viewed,"{""article_id"": ""N61535""}"
2026-04-14T18:45:41.547043,bba50753,D,history_restore_all,{}
2026-04-14T18:45:41.831112,bba50753,D,recommendations_fetched,"{""user_idx"": 7508, ""removed_count"": 0}"
2026-04-14T18:45:46.054517,ae2378aa,D,session_start,"{""user_idx"": 4356}"
2026-04-14T18:45:46.217982,ae2378aa,D,recommendations_fetched,"{""user_idx"": 4356, ""removed_count"": 0}"
2026-04-14T18:45:48.772573,ae2378aa,D,explanation_viewed,"{""article_id"": ""N62306""}"
2026-04-14T18:45:56.393334,ae2378aa,D,history_remove,"{""article_id"": ""N44251""}"
2026-04-14T18:45:58.064521,ae2378aa,D,recommendations_fetched,"{""user_idx"": 4356, ""removed_count"": 1}"
2026-04-14T18:46:02.880308,ae2378aa,D,explanation_viewed,"{""article_id"": ""N9041""}"
2026-04-14T18:46:03.459276,ae2378aa,D,explanation_viewed,"{""article_id"": ""N9041""}"
2026-04-14T18:46:04.537684,ae2378aa,D,explanation_viewed,"{""article_id"": ""N46770""}"
2026-04-14T18:46:05.029571,ae2378aa,D,explanation_viewed,"{""article_id"": ""N46770""}"
2026-04-14T18:46:07.580968,ae2378aa,D,explanation_viewed,"{""article_id"": ""N63771""}"
2026-04-14T18:46:25.964209,ae2378aa,D,history_remove,"{""article_id"": ""N3880""}"
2026-04-14T18:46:28.803344,ae2378aa,D,recommendations_fetched,"{""user_idx"": 4356, ""removed_count"": 2}"
2026-04-14T18:46:31.269059,ae2378aa,D,explanation_viewed,"{""article_id"": ""N11386""}"
2026-04-14T18:46:32.792194,ae2378aa,D,explanation_viewed,"{""article_id"": ""N27954""}"
2026-04-14T18:46:34.804935,ae2378aa,D,explanation_viewed,"{""article_id"": ""N9041""}"
2026-04-14T18:46:51.073019,ae2378aa,D,article_click,"{""article_id"": ""N62306"", ""rank"": 9}"
2026-04-14T18:46:52.829986,ae2378aa,D,explanation_viewed,"{""article_id"": ""N62306""}"
2026-04-14T18:49:43.592747,0a43ce46,D,session_start,"{""user_idx"": 7632}"
2026-04-14T18:49:43.874509,0a43ce46,D,recommendations_fetched,"{""user_idx"": 7632, ""removed_count"": 0}"
2026-04-14T18:49:45.730845,0a43ce46,D,explanation_viewed,"{""article_id"": ""N34441""}"
2026-04-14T18:49:47.029684,0a43ce46,D,explanation_viewed,"{""article_id"": ""N40874""}"
2026-04-14T18:49:48.079471,0a43ce46,D,explanation_viewed,"{""article_id"": ""N4755""}"
2026-04-14T18:49:49.063635,0a43ce46,D,explanation_viewed,"{""article_id"": ""N48729""}"
2026-04-14T18:49:50.846018,0a43ce46,D,explanation_viewed,"{""article_id"": ""N14146""}"
2026-04-14T18:49:55.748126,0a43ce46,D,explanation_viewed,"{""article_id"": ""N8502""}"
2026-04-14T18:53:25.757694,5904fa28,D,session_start,"{""user_idx"": 7632}"
2026-04-14T18:53:26.177292,5904fa28,D,recommendations_fetched,"{""user_idx"": 7632, ""removed_count"": 0}"
2026-04-14T18:53:28.321694,5904fa28,D,explanation_viewed,"{""article_id"": ""N34441""}"
2026-04-14T18:53:29.846106,5904fa28,D,explanation_viewed,"{""article_id"": ""N40874""}"
2026-04-14T18:53:31.125944,5904fa28,D,explanation_viewed,"{""article_id"": ""N4755""}"
2026-04-14T18:53:35.664210,5904fa28,D,explanation_viewed,"{""article_id"": ""N48729""}"
2026-04-14T18:53:38.251667,5904fa28,D,explanation_viewed,"{""article_id"": ""N14146""}"
2026-04-14T18:53:39.643170,5904fa28,D,explanation_viewed,"{""article_id"": ""N8502""}"
2026-04-14T18:53:42.713373,f97a3607,D,session_start,"{""user_idx"": 5204}"
2026-04-14T18:53:43.072975,f97a3607,D,recommendations_fetched,"{""user_idx"": 5204, ""removed_count"": 0}"
2026-04-14T18:53:45.210253,f97a3607,D,explanation_viewed,"{""article_id"": ""N54300""}"
2026-04-14T18:53:46.576334,f97a3607,D,explanation_viewed,"{""article_id"": ""N54300""}"
2026-04-14T18:53:47.322659,f97a3607,D,explanation_viewed,"{""article_id"": ""N24578""}"
2026-04-14T18:53:48.676151,f97a3607,D,explanation_viewed,"{""article_id"": ""N17589""}"
2026-04-14T18:53:50.268302,f97a3607,D,explanation_viewed,"{""article_id"": ""N48304""}"
2026-04-14T18:53:52.188576,f97a3607,D,explanation_viewed,"{""article_id"": ""N7315""}"
2026-04-14T18:53:53.390438,f97a3607,D,explanation_viewed,"{""article_id"": ""N52536""}"
2026-04-14T18:54:01.228824,f97a3607,D,explanation_viewed,"{""article_id"": ""N43195""}"
2026-04-14T18:54:02.686372,f97a3607,D,explanation_viewed,"{""article_id"": ""N37915""}"
2026-04-14T18:54:04.124406,85ce184d,D,session_start,"{""user_idx"": 660}"
2026-04-14T18:54:04.459203,85ce184d,D,recommendations_fetched,"{""user_idx"": 660, ""removed_count"": 0}"
2026-04-14T18:56:41.589642,34f2036c,A,session_start,"{""user_idx"": 49}"
2026-04-14T18:56:41.759644,4a0d9666,D,session_start,"{""user_idx"": 2017}"
2026-04-14T18:56:41.989285,4a0d9666,D,recommendations_fetched,"{""user_idx"": 2017, ""removed_count"": 0}"
2026-04-14T18:56:50.970837,4a0d9666,D,explanation_viewed,"{""article_id"": ""N30431""}"
2026-04-14T18:56:52.906476,4a0d9666,D,explanation_viewed,"{""article_id"": ""N45708""}"
2026-04-14T18:57:15.235555,4a0d9666,D,history_remove,"{""article_id"": ""N9791""}"
2026-04-14T18:57:18.370705,4a0d9666,D,recommendations_fetched,"{""user_idx"": 2017, ""removed_count"": 1}"
2026-04-14T18:57:30.934573,4c9468fc,A,session_start,"{""user_idx"": 1893}"
2026-04-14T18:57:40.245301,1591422b,A,session_start,"{""user_idx"": 8391}"
2026-04-14T18:57:40.929690,e7dfeefc,B,session_start,"{""user_idx"": 7508}"
2026-04-14T18:57:41.285648,e7dfeefc,B,recommendations_fetched,"{""user_idx"": 7508, ""removed_count"": 0}"
2026-04-14T18:57:43.116221,e7dfeefc,B,explanation_viewed,"{""article_id"": ""N33503""}"
2026-04-14T18:57:44.311209,e7dfeefc,B,explanation_viewed,"{""article_id"": ""N9884""}"
2026-04-14T18:57:50.291690,cc1fb9e5,A,session_start,"{""user_idx"": 4356}"
2026-04-14T18:57:50.894343,be5ba880,C,session_start,"{""user_idx"": 880}"
2026-04-14T18:57:53.201533,be5ba880,C,history_remove,"{""article_id"": ""N27341""}"
2026-04-14T18:57:53.946174,be5ba880,C,history_remove,"{""article_id"": ""N46994""}"
2026-04-14T18:57:54.919931,be5ba880,C,recommendations_fetched,"{""user_idx"": 880, ""removed_count"": 2}"
2026-04-14T18:57:56.280587,be5ba880,C,history_remove,"{""article_id"": ""N55526""}"
2026-04-14T18:57:57.103963,be5ba880,C,recommendations_fetched,"{""user_idx"": 880, ""removed_count"": 3}"
